%Pulse Patch Data Log 12/11 23:48
%RED and IR values in Counts, Temp values in degrees C
%
%,,Sample,RED,IR,TEMP
t,200,89,2316,4056,;
t,200,90,2287,4028,;
t,200,91,2273,4043,;
t,200,92,2297,4081,;
t,200,93,2310,4068,;
t,200,94,2311,4049,;
t,200,95,2278,4034,;
t,200,96,2257,4054,;
t,200,97,2287,4073,;
t,200,98,2319,4087,;
t,200,99,2322,4050,;
t,200,100,2266,4035,;
t,200,101,2269,4052,22.4375,;
t,200,102,2296,4086,;
t,200,103,2324,4091,;
t,200,104,2328,4038,;
t,200,105,2273,4049,;
t,200,106,2275,4054,;
t,200,107,2302,4075,;
t,200,108,2313,4080,;
t,200,109,2312,4043,;
t,200,110,2276,4025,;
t,200,111,2277,4065,;
t,200,112,2317,4073,;
t,200,113,2313,4073,;
t,200,114,2310,4054,;
t,200,115,2276,4031,;
t,200,116,2274,4051,;
t,200,117,2290,4063,;
t,200,118,2307,4075,;
t,200,119,2311,4028,;
t,200,120,2266,4019,;
t,200,121,2265,4027,;
t,200,122,2290,4067,;
t,200,123,2313,4077,;
t,200,124,2311,4039,;
t,200,125,2285,4016,;
t,200,126,2258,4045,;
t,200,127,2291,4069,;
t,200,128,2305,4074,;
t,200,129,2315,4036,;
t,200,130,2269,4021,;
t,200,131,2282,4069,;
t,200,132,2308,4069,;
t,200,133,2316,4082,;
t,200,134,2306,4033,;
t,200,135,2277,4033,;
t,200,136,2273,4042,;
t,200,137,2296,4078,;
t,200,138,2314,4077,;
t,200,139,2300,4040,;
t,200,140,2274,4023,;
t,200,141,2274,4049,;
t,200,142,2295,4072,;
t,200,143,2308,4064,;
t,200,144,2308,4022,;
t,200,145,2267,4012,;
t,200,146,2274,4046,;
t,200,147,2305,4078,;
t,200,148,2315,4075,;
t,200,149,2299,4026,;
t,200,150,2263,4040,;
t,200,151,2273,4043,;
t,200,152,2302,4060,;
t,200,153,2309,4061,;
t,200,154,2301,4029,;
t,200,155,2274,4030,;
t,200,156,2287,4046,;
t,200,157,2296,4079,;
t,200,158,2320,4078,;
t,200,159,2297,4038,;
t,200,160,2274,4018,;
t,200,161,2260,4049,;
t,200,162,2297,4088,;
t,200,163,2325,4070,;
t,200,164,2294,4035,;
t,200,165,2266,4033,;
t,200,166,2279,4057,;
t,200,167,2307,4067,;
t,200,168,2313,4072,;
t,200,169,2295,4039,;
t,200,170,2260,4015,;
t,200,171,2284,4053,;
t,200,172,2302,4070,;
t,200,173,2321,4065,;
t,200,174,2296,4027,;
t,200,175,2275,4019,;
t,200,176,2287,4055,;
t,200,177,2304,4069,;
t,200,178,2325,4066,;
t,200,179,2280,4035,;
t,200,180,2272,4016,;
t,200,181,2271,4056,;
t,200,182,2308,4079,;
t,200,183,2310,4072,;
t,200,184,2280,4028,;
t,200,185,2273,4026,;
t,200,186,2296,4052,;
t,200,187,2292,4076,;
t,200,188,2320,4071,;
t,200,189,2278,4023,;
t,200,190,2265,4040,;
t,200,191,2291,4056,;
t,200,192,2313,4078,;
t,200,193,2309,4078,;
t,200,194,2299,4034,;
t,200,195,2266,4022,;
t,200,196,2281,4065,;
t,200,197,2308,4071,;
t,200,198,2320,4078,;
t,200,199,2289,4036,;
t,200,200,2270,4030,;
t,200,1,2272,4068,;
t,200,2,2309,4072,;
t,200,3,2317,4064,;
t,200,4,2260,4026,;
t,200,5,2279,4036,;
t,200,6,2274,4064,;
t,200,7,2309,4081,;
t,200,8,2320,4070,;
t,200,9,2273,4040,;
t,200,10,2268,4040,;
t,200,11,2278,4056,;
t,200,12,2304,4069,;
t,200,13,2323,4063,;
t,200,14,2286,4044,;
t,200,15,2263,4031,;
t,200,16,2285,4072,;
t,200,17,2312,4078,;
t,200,18,2318,4058,;
t,200,19,2287,4032,;
t,200,20,2271,4048,;
t,200,21,2296,4077,;
t,200,22,2320,4090,;
t,200,23,2325,4070,;
t,200,24,2271,4038,;
t,200,25,2269,4039,;
t,200,26,2296,4080,;
t,200,27,2323,4079,;
t,200,28,2327,4067,;
t,200,29,2280,4035,;
t,200,30,2267,4046,;
t,200,31,2286,4062,;
t,200,32,2305,4076,;
t,200,33,2319,4060,;
t,200,34,2285,4023,;
t,200,35,2276,4048,;
t,200,36,2286,4063,;
t,200,37,2322,4086,;
t,200,38,2315,4052,;
t,200,39,2295,4042,;
t,200,40,2276,4059,;
t,200,41,2290,4079,;
t,200,42,2315,4087,;
t,200,43,2312,4063,;
t,200,44,2285,4030,;
t,200,45,2269,4047,;
t,200,46,2276,4069,;
t,200,47,2316,4082,;
t,200,48,2322,4070,;
t,200,49,2280,4036,;
t,200,50,2282,4045,;
t,200,51,2290,4079,;
t,200,52,2307,4089,;
t,200,53,2318,4061,;
t,200,54,2279,4043,;
t,200,55,2275,4043,;
t,200,56,2298,4073,;
t,200,57,2323,4085,;
t,200,58,2325,4066,;
t,200,59,2282,4040,;
t,200,60,2283,4049,;
t,200,61,2294,4085,;
t,200,62,2328,4092,;
t,200,63,2309,4060,;
t,200,64,2275,4036,;
t,200,65,2264,4041,;
t,200,66,2299,4084,;
t,200,67,2321,4084,;
t,200,68,2321,4068,;
t,200,69,2279,4031,;
t,200,70,2274,4059,;
t,200,71,2301,4082,;
t,200,72,2318,4073,;
t,200,73,2314,4053,;
t,200,74,2284,4033,;
t,200,75,2265,4045,;
t,200,76,2298,4078,;
t,200,77,2320,4077,;
t,200,78,2325,4058,;
t,200,79,2280,4037,;
t,200,80,2279,4059,;
t,200,81,2314,4082,;
t,200,82,2316,4085,;
t,200,83,2316,4057,;
t,200,84,2286,4043,;
t,200,85,2271,4059,;
t,200,86,2298,4081,;
t,200,87,2324,4091,;
t,200,88,2327,4070,;
t,200,89,2269,4045,;
t,200,90,2265,4057,;
t,200,91,2309,4104,;
t,200,92,2322,4087,;
t,200,93,2320,4054,;
t,200,94,2275,4035,;
t,200,95,2274,4068,;
t,200,96,2300,4072,;
t,200,97,2326,4106,;
t,200,98,2317,4066,;
t,200,99,2270,4035,;
t,200,100,2283,4051,;
t,200,101,2306,4080,23.0625,;
t,200,102,2315,4089,;
t,200,103,2318,4070,;
t,200,104,2284,4042,;
t,200,105,2288,4063,;
t,200,106,2297,4079,;
t,200,107,2319,4087,;
t,200,108,2316,4076,;
t,200,109,2271,4034,;
t,200,110,2278,4060,;
t,200,111,2305,4092,;
t,200,112,2320,4108,;
t,200,113,2316,4058,;
t,200,114,2282,4040,;
t,200,115,2274,4071,;
t,200,116,2302,4087,;
t,200,117,2327,4088,;
t,200,118,2322,4070,;
t,200,119,2282,4033,;
t,200,120,2278,4073,;
t,200,121,2293,4084,;
t,200,122,2314,4105,;
t,200,123,2323,4057,;
t,200,124,2279,4055,;
t,200,125,2279,4072,;
t,200,126,2308,4087,;
t,200,127,2326,4108,;
t,200,128,2314,4068,;
t,200,129,2281,4048,;
t,200,130,2273,4082,;
t,200,131,2302,4081,;
t,200,132,2324,4080,;
t,200,133,2300,4065,;
t,200,134,2276,4040,;
t,200,135,2265,4077,;
t,200,136,2304,4095,;
t,200,137,2318,4092,;
t,200,138,2308,4058,;
t,200,139,2264,4046,;
t,200,140,2268,4064,;
t,200,141,2298,4086,;
t,200,142,2308,4099,;
t,200,143,2312,4057,;
t,200,144,2287,4056,;
t,200,145,2276,4077,;
t,200,146,2316,4104,;
t,200,147,2320,4101,;
t,200,148,2314,4068,;
t,200,149,2285,4050,;
t,200,150,2294,4079,;
t,200,151,2311,4101,;
t,200,152,2321,4091,;
t,200,153,2300,4055,;
t,200,154,2271,4043,;
t,200,155,2282,4070,;
t,200,156,2306,4092,;
t,200,157,2327,4099,;
t,200,158,2303,4052,;
t,200,159,2279,4043,;
t,200,160,2287,4069,;
t,200,161,2323,4094,;
t,200,162,2319,4089,;
t,200,163,2303,4054,;
t,200,164,2266,4053,;
t,200,165,2280,4068,;
t,200,166,2295,4092,;
t,200,167,2325,4087,;
t,200,168,2304,4049,;
t,200,169,2274,4042,;
t,200,170,2276,4063,;
t,200,171,2324,4094,;
t,200,172,2323,4096,;
t,200,173,2299,4040,;
t,200,174,2275,4051,;
t,200,175,2277,4073,;
t,200,176,2319,4081,;
t,200,177,2326,4075,;
t,200,178,2290,4048,;
t,200,179,2264,4050,;
t,200,180,2290,4085,;
t,200,181,2307,4100,;
t,200,182,2330,4082,;
t,200,183,2302,4056,;
t,200,184,2277,4050,;
t,200,185,2283,4067,;
t,200,186,2319,4100,;
t,200,187,2320,4088,;
t,200,188,2303,4046,;
t,200,189,2281,4055,;
t,200,190,2286,4079,;
t,200,191,2317,4091,;
t,200,192,2322,4103,;
t,200,193,2288,4031,;
t,200,194,2276,4048,;
t,200,195,2287,4068,;
t,200,196,2321,4092,;
t,200,197,2321,4080,;
t,200,198,2287,4052,;
t,200,199,2272,4052,;
t,200,200,2288,4071,;
t,200,1,2306,4083,;
t,200,2,2332,4084,;
t,200,3,2299,4038,;
t,200,4,2244,4039,;
t,200,5,2274,4074,;
t,200,6,2320,4093,;
t,200,7,2325,4081,;
t,200,8,2294,4049,;
t,200,9,2287,4060,;
t,200,10,2289,4072,;
t,200,11,2317,4100,;
t,200,12,2322,4084,;
t,200,13,2296,4039,;
t,200,14,2276,4068,;
t,200,15,2284,4084,;
t,200,16,2320,4100,;
t,200,17,2332,4087,;
t,200,18,2296,4045,;
t,200,19,2271,4059,;
t,200,20,2297,4071,;
t,200,21,2319,4084,;
t,200,22,2329,4073,;
t,200,23,2291,4043,;
t,200,24,2263,4057,;
t,200,25,2283,4082,;
t,200,26,2325,4097,;
t,200,27,2335,4075,;
t,200,28,2281,4040,;
t,200,29,2267,4049,;
t,200,30,2291,4080,;
t,200,31,2318,4085,;
t,200,32,2322,4080,;
t,200,33,2292,4038,;
t,200,34,2274,4041,;
t,200,35,2296,4073,;
t,200,36,2310,4084,;
t,200,37,2332,4068,;
t,200,38,2296,4031,;
t,200,39,2278,4055,;
t,200,40,2297,4075,;
t,200,41,2317,4085,;
t,200,42,2326,4063,;
t,200,43,2295,4031,;
t,200,44,2263,4045,;
t,200,45,2298,4081,;
t,200,46,2313,4087,;
t,200,47,2319,4061,;
t,200,48,2269,4041,;
t,200,49,2288,4035,;
t,200,50,2294,4067,;
t,200,51,2314,4089,;
t,200,52,2326,4049,;
t,200,53,2284,4036,;
t,200,54,2278,4061,;
t,200,55,2294,4066,;
t,200,56,2312,4087,;
t,200,57,2317,4059,;
t,200,58,2274,4028,;
t,200,59,2261,4043,;
t,200,60,2297,4075,;
t,200,61,2314,4096,;
t,200,62,2329,4034,;
t,200,63,2281,4023,;
t,200,64,2264,4044,;
t,200,65,2284,4069,;
t,200,66,2328,4074,;
t,200,67,2316,4060,;
t,200,68,2279,4032,;
t,200,69,2273,4048,;
t,200,70,2291,4068,;
t,200,71,2316,4076,;
t,200,72,2320,4070,;
t,200,73,2274,4035,;
t,200,74,2276,4040,;
t,200,75,2280,4069,;
t,200,76,2318,4079,;
t,200,77,2323,4054,;
t,200,78,2286,4024,;
t,200,79,2262,4038,;
t,200,80,2291,4077,;
t,200,81,2309,4075,;
t,200,82,2316,4043,;
t,200,83,2263,4022,;
t,200,84,2268,4056,;
t,200,85,2301,4086,;
t,200,86,2322,4077,;
t,200,87,2312,4046,;
t,200,88,2279,4019,;
t,200,89,2273,4045,;
t,200,90,2297,4066,;
t,200,91,2319,4074,;
t,200,92,2325,4048,;
t,200,93,2270,4029,;
t,200,94,2268,4051,;
t,200,95,2296,4062,;
t,200,96,2313,4077,;
t,200,97,2333,4046,;
t,200,98,2279,4019,;
t,200,99,2264,4038,;
t,200,100,2298,4068,;
t,200,101,2319,4078,23.0625,;
t,200,102,2318,4057,;
t,200,103,2279,4026,;
t,200,104,2267,4039,;
t,200,105,2281,4056,;
t,200,106,2322,4071,;
t,200,107,2306,4043,;
t,200,108,2279,4017,;
t,200,109,2274,4038,;
t,200,110,2298,4077,;
t,200,111,2312,4077,;
t,200,112,2318,4036,;
t,200,113,2267,4024,;
t,200,114,2256,4051,;
t,200,115,2300,4066,;
t,200,116,2317,4086,;
t,200,117,2310,4041,;
t,200,118,2267,4025,;
t,200,119,2275,4038,;
t,200,120,2299,4071,;
t,200,121,2307,4079,;
t,200,122,2320,4044,;
t,200,123,2289,4026,;
t,200,124,2278,4061,;
t,200,125,2300,4086,;
t,200,126,2325,4095,;
t,200,127,2315,4070,;
t,200,128,2275,4025,;
t,200,129,2280,4065,;
t,200,130,2303,4095,;
t,200,131,2319,4089,;
t,200,132,2315,4048,;
t,200,133,2269,4027,;
t,200,134,2288,4065,;
t,200,135,2300,4079,;
t,200,136,2318,4086,;
t,200,137,2302,4045,;
t,200,138,2267,4025,;
t,200,139,2271,4047,;
t,200,140,2304,4069,;
t,200,141,2317,4061,;
t,200,142,2306,4031,;
t,200,143,2267,4020,;
t,200,144,2270,4055,;
t,200,145,2287,4071,;
t,200,146,2312,4077,;
t,200,147,2299,4045,;
t,200,148,2276,4037,;
t,200,149,2289,4069,;
t,200,150,2304,4090,;
t,200,151,2321,4090,;
t,200,152,2316,4059,;
t,200,153,2267,4042,;
t,200,154,2277,4070,;
t,200,155,2311,4091,;
t,200,156,2330,4096,;
t,200,157,2305,4058,;
t,200,158,2281,4047,;
t,200,159,2288,4079,;
t,200,160,2327,4090,;
t,200,161,2313,4101,;
t,200,162,2306,4059,;
t,200,163,2280,4059,;
t,200,164,2282,4074,;
t,200,165,2314,4094,;
t,200,166,2315,4100,;
t,200,167,2319,4065,;
t,200,168,2292,4051,;
t,200,169,2290,4080,;
t,200,170,2305,4091,;
t,200,171,2316,4099,;
t,200,172,2295,4052,;
t,200,173,2264,4055,;
t,200,174,2285,4068,;
t,200,175,2309,4074,;
t,200,176,2315,4074,;
t,200,177,2305,4043,;
t,200,178,2279,4046,;
t,200,179,2294,4061,;
t,200,180,2308,4071,;
t,200,181,2301,4071,;
t,200,182,2295,4044,;
t,200,183,2279,4038,;
t,200,184,2284,4051,;
t,200,185,2315,4076,;
t,200,186,2315,4071,;
t,200,187,2296,4042,;
t,200,188,2278,4043,;
t,200,189,2286,4068,;
t,200,190,2309,4083,;
t,200,191,2306,4073,;
t,200,192,2292,4043,;
t,200,193,2273,4051,;
t,200,194,2291,4060,;
t,200,195,2305,4087,;
t,200,196,2319,4088,;
t,200,197,2306,4043,;
t,200,198,2289,4050,;
t,200,199,2285,4079,;
t,200,200,2305,4075,;
t,200,1,2312,4075,;
t,200,2,2294,4053,;
t,200,3,2272,4046,;
t,200,4,2221,4017,;
t,200,5,2248,3999,;
t,200,6,2263,4006,;
t,200,7,2227,3989,;
t,200,8,2220,3998,;
t,200,9,2242,4030,;
t,200,10,2265,4054,;
t,200,11,2259,4074,;
t,200,12,2251,4063,;
t,200,13,2236,4065,;
t,200,14,2243,4089,;
t,200,15,2271,4111,;
t,200,16,2285,4127,;
t,200,17,2266,4113,;
t,200,18,2261,4126,;
t,200,19,2280,4158,;
t,200,20,2303,4188,;
t,200,21,2314,4185,;
t,200,22,2301,4184,;
t,200,23,2276,4194,;
t,200,24,2285,4213,;
t,200,25,2321,4237,;
t,200,26,2322,4230,;
t,200,27,2310,4193,;
t,200,28,2294,4194,;
t,200,29,2298,4214,;
t,200,30,2311,4220,;
t,200,31,2314,4216,;
t,200,32,2291,4198,;
t,200,33,2290,4202,;
t,200,34,2285,4215,;
t,200,35,2317,4222,;
t,200,36,2313,4217,;
t,200,37,2302,4188,;
t,200,38,2287,4191,;
t,200,39,2292,4214,;
t,200,40,2313,4240,;
t,200,41,2315,4224,;
t,200,42,2304,4195,;
t,200,43,2273,4195,;
t,200,44,2293,4229,;
t,200,45,2311,4222,;
t,200,46,2316,4204,;
t,200,47,2301,4191,;
t,200,48,2276,4214,;
t,200,49,2294,4240,;
t,200,50,2315,4227,;
t,200,51,2313,4215,;
t,200,52,2299,4183,;
t,200,53,2281,4181,;
t,200,54,2290,4211,;
t,200,55,2325,4227,;
t,200,56,2323,4214,;
t,200,57,2295,4186,;
t,200,58,2269,4198,;
t,200,59,2292,4209,;
t,200,60,2295,4211,;
t,200,61,2314,4202,;
t,200,62,2300,4191,;
t,200,63,2273,4202,;
t,200,64,2289,4208,;
t,200,65,2315,4204,;
t,200,66,2324,4197,;
t,200,67,2305,4195,;
t,200,68,2290,4197,;
t,200,69,2297,4198,;
t,200,70,2313,4209,;
t,200,71,2312,4192,;
t,200,72,2299,4172,;
t,200,73,2296,4196,;
t,200,74,2321,4225,;
t,200,75,2340,4233,;
t,200,76,2347,4232,;
t,200,77,2317,4216,;
t,200,78,2304,4214,;
t,200,79,2337,4235,;
t,200,80,2342,4237,;
t,200,81,2348,4212,;
t,200,82,2309,4166,;
t,200,83,2292,4174,;
t,200,84,2320,4185,;
t,200,85,2315,4174,;
t,200,86,2327,4144,;
t,200,87,2271,4099,;
t,200,88,2267,4100,;
t,200,89,2283,4111,;
t,200,90,2301,4117,;
t,200,91,2297,4086,;
t,200,92,2252,4059,;
t,200,93,2247,4050,;
t,200,94,2247,4035,;
t,200,95,2258,4008,;
t,200,96,2233,3993,;
t,200,97,2205,3953,;
t,200,98,2209,3967,;
t,200,99,2225,4002,;
t,200,100,2248,4020,;
t,200,101,2241,3980,23.1875,;
t,200,102,2200,3962,;
t,200,103,2189,3994,;
t,200,104,2233,4015,;
t,200,105,2256,4061,;
t,200,106,2284,4085,;
t,200,107,2272,4109,;
t,200,108,2259,4105,;
t,200,109,2284,4140,;
t,200,110,2319,4159,;
t,200,111,2303,4126,;
t,200,112,2271,4119,;
t,200,113,2276,4142,;
t,200,114,2303,4199,;
t,200,115,2330,4204,;
t,200,116,2330,4183,;
t,200,117,2303,4178,;
t,200,118,2299,4203,;
t,200,119,2311,4212,;
t,200,120,2326,4238,;
t,200,121,2333,4217,;
t,200,122,2319,4216,;
t,200,123,2315,4241,;
t,200,124,2328,4239,;
t,200,125,2333,4254,;
t,200,126,2351,4226,;
t,200,127,2292,4221,;
t,200,128,2318,4230,;
t,200,129,2338,4245,;
t,200,130,2340,4261,;
t,200,131,2339,4215,;
t,200,132,2309,4209,;
t,200,133,2308,4230,;
t,200,134,2321,4251,;
t,200,135,2348,4259,;
t,200,136,2347,4230,;
t,200,137,2317,4233,;
t,200,138,2324,4248,;
t,200,139,2341,4244,;
t,200,140,2346,4263,;
t,200,141,2337,4233,;
t,200,142,2309,4221,;
t,200,143,2313,4237,;
t,200,144,2336,4261,;
t,200,145,2342,4252,;
t,200,146,2344,4232,;
t,200,147,2316,4220,;
t,200,148,2319,4243,;
t,200,149,2332,4270,;
t,200,150,2348,4277,;
t,200,151,2362,4248,;
t,200,152,2329,4253,;
t,200,153,2316,4271,;
t,200,154,2338,4287,;
t,200,155,2359,4279,;
t,200,156,2352,4260,;
t,200,157,2319,4237,;
t,200,158,2319,4269,;
t,200,159,2344,4275,;
t,200,160,2351,4289,;
t,200,161,2364,4254,;
t,200,162,2326,4243,;
t,200,163,2325,4267,;
t,200,164,2324,4273,;
t,200,165,2358,4272,;
t,200,166,2338,4249,;
t,200,167,2318,4227,;
t,200,168,2315,4261,;
t,200,169,2329,4263,;
t,200,170,2345,4255,;
t,200,171,2329,4216,;
t,200,172,2295,4199,;
t,200,173,2317,4223,;
t,200,174,2318,4231,;
t,200,175,2329,4225,;
t,200,176,2325,4176,;
t,200,177,2292,4182,;
t,200,178,2289,4201,;
t,200,179,2312,4209,;
t,200,180,2336,4207,;
t,200,181,2309,4171,;
t,200,182,2290,4161,;
t,200,183,2300,4186,;
t,200,184,2315,4197,;
t,200,185,2311,4182,;
t,200,186,2295,4143,;
t,200,187,2267,4132,;
t,200,188,2284,4145,;
t,200,189,2300,4155,;
t,200,190,2287,4152,;
t,200,191,2279,4121,;
t,200,192,2263,4110,;
t,200,193,2268,4120,;
t,200,194,2278,4143,;
t,200,195,2286,4126,;
t,200,196,2282,4086,;
t,200,197,2247,4093,;
t,200,198,2255,4099,;
t,200,199,2280,4109,;
t,200,200,2287,4115,;
t,200,1,2266,4065,;
t,200,2,2247,4072,;
t,200,3,2255,4082,;
t,200,4,2258,4088,;
t,200,5,2279,4080,;
t,200,6,2256,4067,;
t,200,7,2250,4057,;
t,200,8,2257,4067,;
t,200,9,2272,4094,;
t,200,10,2276,4082,;
t,200,11,2259,4068,;
t,200,12,2239,4055,;
t,200,13,2261,4091,;
t,200,14,2268,4099,;
t,200,15,2282,4092,;
t,200,16,2253,4051,;
t,200,17,2239,4059,;
t,200,18,2248,4084,;
t,200,19,2269,4079,;
t,200,20,2282,4100,;
t,200,21,2257,4051,;
t,200,22,2242,4054,;
t,200,23,2245,4072,;
t,200,24,2265,4101,;
t,200,25,2267,4099,;
t,200,26,2258,4042,;
t,200,27,2240,4060,;
t,200,28,2252,4084,;
t,200,29,2279,4086,;
t,200,30,2290,4097,;
t,200,31,2253,4055,;
t,200,32,2239,4067,;
t,200,33,2245,4088,;
t,200,34,2277,4082,;
t,200,35,2274,4080,;
t,200,36,2260,4060,;
t,200,37,2245,4058,;
t,200,38,2253,4078,;
t,200,39,2281,4094,;
t,200,40,2269,4091,;
t,200,41,2258,4062,;
t,200,42,2240,4066,;
t,200,43,2260,4083,;
t,200,44,2272,4096,;
t,200,45,2288,4090,;
t,200,46,2245,4074,;
t,200,47,2246,4063,;
t,200,48,2259,4086,;
t,200,49,2274,4094,;
t,200,50,2279,4085,;
t,200,51,2262,4066,;
t,200,52,2236,4051,;
t,200,53,2263,4088,;
t,200,54,2272,4113,;
t,200,55,2283,4087,;
t,200,56,2245,4055,;
t,200,57,2240,4055,;
t,200,58,2263,4089,;
t,200,59,2267,4088,;
t,200,60,2288,4090,;
t,200,61,2248,4080,;
t,200,62,2240,4072,;
t,200,63,2252,4096,;
t,200,64,2281,4084,;
t,200,65,2292,4076,;
t,200,66,2262,4062,;
t,200,67,2236,4075,;
t,200,68,2267,4089,;
t,200,69,2278,4106,;
t,200,70,2286,4078,;
t,200,71,2254,4064,;
t,200,72,2242,4070,;
t,200,73,2265,4092,;
t,200,74,2277,4104,;
t,200,75,2285,4092,;
t,200,76,2258,4065,;
t,200,77,2253,4076,;
t,200,78,2266,4106,;
t,200,79,2277,4095,;
t,200,80,2283,4079,;
t,200,81,2246,4079,;
t,200,82,2236,4079,;
t,200,83,2257,4093,;
t,200,84,2275,4104,;
t,200,85,2286,4083,;
t,200,86,2266,4056,;
t,200,87,2250,4082,;
t,200,88,2261,4098,;
t,200,89,2280,4107,;
t,200,90,2279,4088,;
t,200,91,2246,4067,;
t,200,92,2233,4075,;
t,200,93,2259,4089,;
t,200,94,2280,4102,;
t,200,95,2287,4078,;
t,200,96,2245,4057,;
t,200,97,2246,4084,;
t,200,98,2270,4085,;
t,200,99,2287,4096,;
t,200,100,2281,4077,;
t,200,101,2258,4056,23.25,;
t,200,102,2248,4082,;
t,200,103,2268,4091,;
t,200,104,2274,4102,;
t,200,105,2280,4085,;
t,200,106,2243,4068,;
t,200,107,2249,4068,;
t,200,108,2269,4097,;
t,200,109,2277,4103,;
t,200,110,2279,4086,;
t,200,111,2240,4060,;
t,200,112,2248,4073,;
t,200,113,2259,4110,;
t,200,114,2290,4108,;
t,200,115,2279,4076,;
t,200,116,2254,4085,;
t,200,117,2240,4092,;
t,200,118,2264,4098,;
t,200,119,2279,4110,;
t,200,120,2282,4090,;
t,200,121,2245,4054,;
t,200,122,2245,4066,;
t,200,123,2265,4080,;
t,200,124,2285,4100,;
t,200,125,2282,4073,;
t,200,126,2241,4068,;
t,200,127,2249,4081,;
t,200,128,2272,4101,;
t,200,129,2285,4099,;
t,200,130,2271,4084,;
t,200,131,2247,4056,;
t,200,132,2244,4094,;
t,200,133,2271,4103,;
t,200,134,2271,4107,;
t,200,135,2278,4068,;
t,200,136,2239,4078,;
t,200,137,2252,4089,;
t,200,138,2268,4112,;
t,200,139,2288,4096,;
t,200,140,2281,4087,;
t,200,141,2243,4073,;
t,200,142,2252,4091,;
t,200,143,2266,4107,;
t,200,144,2283,4102,;
t,200,145,2276,4059,;
t,200,146,2259,4059,;
t,200,147,2240,4085,;
t,200,148,2272,4092,;
t,200,149,2282,4111,;
t,200,150,2277,4069,;
t,200,151,2255,4068,;
t,200,152,2246,4071,;
t,200,153,2265,4092,;
t,200,154,2280,4105,;
t,200,155,2278,4076,;
t,200,156,2246,4075,;
t,200,157,2243,4085,;
t,200,158,2279,4107,;
t,200,159,2285,4101,;
t,200,160,2279,4086,;
t,200,161,2250,4072,;
t,200,162,2262,4091,;
t,200,163,2263,4095,;
t,200,164,2283,4113,;
t,200,165,2283,4072,;
t,200,166,2243,4066,;
t,200,167,2250,4097,;
t,200,168,2270,4101,;
t,200,169,2280,4090,;
t,200,170,2279,4079,;
t,200,171,2227,4073,;
t,200,172,2250,4087,;
t,200,173,2265,4103,;
t,200,174,2283,4109,;
t,200,175,2271,4084,;
t,200,176,2239,4076,;
t,200,177,2248,4092,;
t,200,178,2278,4092,;
t,200,179,2278,4093,;
t,200,180,2272,4078,;
t,200,181,2247,4078,;
t,200,182,2257,4095,;
t,200,183,2278,4107,;
t,200,184,2285,4097,;
t,200,185,2273,4079,;
t,200,186,2247,4072,;
t,200,187,2259,4086,;
t,200,188,2266,4105,;
t,200,189,2287,4107,;
